name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Black Hills State University,https://www.niche.com/colleges/black-hills-state-university/,153,https://www.niche.com/colleges/black-hills-state-university/,A,https://www.niche.com/colleges/black-hills-state-university/
Union Institute & University,https://www.niche.com/colleges/union-institute--and--university/,154,https://www.niche.com/colleges/union-institute--and--university/,A,https://www.niche.com/colleges/union-institute--and--university/
Bryan College - Tennessee,https://www.niche.com/colleges/bryan-college---tennessee/,155,https://www.niche.com/colleges/bryan-college---tennessee/,A,https://www.niche.com/colleges/bryan-college---tennessee/
Bellarmine University,https://www.niche.com/colleges/bellarmine-university/,156,https://www.niche.com/colleges/bellarmine-university/,A,https://www.niche.com/colleges/bellarmine-university/
Eastern Nazarene College,https://www.niche.com/colleges/eastern-nazarene-college/,157,https://www.niche.com/colleges/eastern-nazarene-college/,A,https://www.niche.com/colleges/eastern-nazarene-college/
Florida Gateway College,https://www.niche.com/colleges/florida-gateway-college/,158,https://www.niche.com/colleges/florida-gateway-college/,A,https://www.niche.com/colleges/florida-gateway-college/
University of Valley Forge,https://www.niche.com/colleges/university-of-valley-forge/,159,https://www.niche.com/colleges/university-of-valley-forge/,A,https://www.niche.com/colleges/university-of-valley-forge/
Ohio Christian University,https://www.niche.com/colleges/ohio-christian-university/,160,https://www.niche.com/colleges/ohio-christian-university/,A,https://www.niche.com/colleges/ohio-christian-university/
Metropolitan College of New York,https://www.niche.com/colleges/metropolitan-college-of-new-york/,161,https://www.niche.com/colleges/metropolitan-college-of-new-york/,A,https://www.niche.com/colleges/metropolitan-college-of-new-york/
Martin Luther College,https://www.niche.com/colleges/martin-luther-college/,162,https://www.niche.com/colleges/martin-luther-college/,A,https://www.niche.com/colleges/martin-luther-college/
Oklahoma Christian University,https://www.niche.com/colleges/oklahoma-christian-university/,163,https://www.niche.com/colleges/oklahoma-christian-university/,A,https://www.niche.com/colleges/oklahoma-christian-university/
Maryville University,https://www.niche.com/colleges/maryville-university/,164,https://www.niche.com/colleges/maryville-university/,A,https://www.niche.com/colleges/maryville-university/
Barton College,https://www.niche.com/colleges/barton-college/,165,https://www.niche.com/colleges/barton-college/,A,https://www.niche.com/colleges/barton-college/
John Brown University,https://www.niche.com/colleges/john-brown-university/,166,https://www.niche.com/colleges/john-brown-university/,A,https://www.niche.com/colleges/john-brown-university/
