name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Asbury University,https://www.niche.com/colleges/asbury-university/,509,https://www.niche.com/colleges/asbury-university/,B,https://www.niche.com/colleges/asbury-university/
Saginaw Valley State University,https://www.niche.com/colleges/saginaw-valley-state-university/,510,https://www.niche.com/colleges/saginaw-valley-state-university/,B,https://www.niche.com/colleges/saginaw-valley-state-university/
University of San Francisco,https://www.niche.com/colleges/university-of-san-francisco/,511,https://www.niche.com/colleges/university-of-san-francisco/,B,https://www.niche.com/colleges/university-of-san-francisco/
Southern University & A&M College,https://www.niche.com/colleges/southern-university--and--a-and-m-college/,512,https://www.niche.com/colleges/southern-university--and--a-and-m-college/,B,https://www.niche.com/colleges/southern-university--and--a-and-m-college/
Hamilton College,https://www.niche.com/colleges/hamilton-college/,513,https://www.niche.com/colleges/hamilton-college/,B,https://www.niche.com/colleges/hamilton-college/
Penn State Hazleton,https://www.niche.com/colleges/penn-state-hazleton/,514,https://www.niche.com/colleges/penn-state-hazleton/,B,https://www.niche.com/colleges/penn-state-hazleton/
Delta State University,https://www.niche.com/colleges/delta-state-university/,515,https://www.niche.com/colleges/delta-state-university/,B,https://www.niche.com/colleges/delta-state-university/
Colorado Mesa University,https://www.niche.com/colleges/colorado-mesa-university/,516,https://www.niche.com/colleges/colorado-mesa-university/,B,https://www.niche.com/colleges/colorado-mesa-university/
University of Mary,https://www.niche.com/colleges/university-of-mary/,517,https://www.niche.com/colleges/university-of-mary/,B,https://www.niche.com/colleges/university-of-mary/
Rutgers University - Camden,https://www.niche.com/colleges/rutgers-university---camden/,518,https://www.niche.com/colleges/rutgers-university---camden/,B,https://www.niche.com/colleges/rutgers-university---camden/
University of Nevada - Las Vegas,https://www.niche.com/colleges/university-of-nevada---las-vegas/,519,https://www.niche.com/colleges/university-of-nevada---las-vegas/,B,https://www.niche.com/colleges/university-of-nevada---las-vegas/
Florida A&M University,https://www.niche.com/colleges/florida-a-and-m-university/,520,https://www.niche.com/colleges/florida-a-and-m-university/,B,https://www.niche.com/colleges/florida-a-and-m-university/
Stockton University,https://www.niche.com/colleges/stockton-university/,521,https://www.niche.com/colleges/stockton-university/,B,https://www.niche.com/colleges/stockton-university/
