name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Southeast Missouri State University,https://www.niche.com/colleges/southeast-missouri-state-university/,424,https://www.niche.com/colleges/southeast-missouri-state-university/,B+,https://www.niche.com/colleges/southeast-missouri-state-university/
University of Advancing Technology,https://www.niche.com/colleges/university-of-advancing-technology/,425,https://www.niche.com/colleges/university-of-advancing-technology/,B+,https://www.niche.com/colleges/university-of-advancing-technology/
Winona State University,https://www.niche.com/colleges/winona-state-university/,426,https://www.niche.com/colleges/winona-state-university/,B+,https://www.niche.com/colleges/winona-state-university/
College of Wooster,https://www.niche.com/colleges/college-of-wooster/,427,https://www.niche.com/colleges/college-of-wooster/,B+,https://www.niche.com/colleges/college-of-wooster/
Stockton University,https://www.niche.com/colleges/stockton-university/,428,https://www.niche.com/colleges/stockton-university/,B+,https://www.niche.com/colleges/stockton-university/
College of the Ozarks,https://www.niche.com/colleges/college-of-the-ozarks/,429,https://www.niche.com/colleges/college-of-the-ozarks/,B+,https://www.niche.com/colleges/college-of-the-ozarks/
Hilbert College,https://www.niche.com/colleges/hilbert-college/,430,https://www.niche.com/colleges/hilbert-college/,B+,https://www.niche.com/colleges/hilbert-college/
Wofford College,https://www.niche.com/colleges/wofford-college/,431,https://www.niche.com/colleges/wofford-college/,B+,https://www.niche.com/colleges/wofford-college/
SUNY College at Oneonta,https://www.niche.com/colleges/suny-college-at-oneonta/,432,https://www.niche.com/colleges/suny-college-at-oneonta/,B+,https://www.niche.com/colleges/suny-college-at-oneonta/
Lewis-Clark State College,https://www.niche.com/colleges/lewis-clark-state-college/,433,https://www.niche.com/colleges/lewis-clark-state-college/,B+,https://www.niche.com/colleges/lewis-clark-state-college/
University of Portland,https://www.niche.com/colleges/university-of-portland/,434,https://www.niche.com/colleges/university-of-portland/,B+,https://www.niche.com/colleges/university-of-portland/
Wayne State University,https://www.niche.com/colleges/wayne-state-university/,435,https://www.niche.com/colleges/wayne-state-university/,B+,https://www.niche.com/colleges/wayne-state-university/
Colorado School of Mines,https://www.niche.com/colleges/colorado-school-of-mines/,436,https://www.niche.com/colleges/colorado-school-of-mines/,B+,https://www.niche.com/colleges/colorado-school-of-mines/
Azusa Pacific University,https://www.niche.com/colleges/azusa-pacific-university/,437,https://www.niche.com/colleges/azusa-pacific-university/,B+,https://www.niche.com/colleges/azusa-pacific-university/
Stephens College,https://www.niche.com/colleges/stephens-college/,438,https://www.niche.com/colleges/stephens-college/,B+,https://www.niche.com/colleges/stephens-college/
Emporia State University,https://www.niche.com/colleges/emporia-state-university/,439,https://www.niche.com/colleges/emporia-state-university/,B+,https://www.niche.com/colleges/emporia-state-university/
Viterbo University,https://www.niche.com/colleges/viterbo-university/,440,https://www.niche.com/colleges/viterbo-university/,B+,https://www.niche.com/colleges/viterbo-university/
Kentucky Wesleyan College,https://www.niche.com/colleges/kentucky-wesleyan-college/,441,https://www.niche.com/colleges/kentucky-wesleyan-college/,B+,https://www.niche.com/colleges/kentucky-wesleyan-college/
Kenyon College,https://www.niche.com/colleges/kenyon-college/,442,https://www.niche.com/colleges/kenyon-college/,B+,https://www.niche.com/colleges/kenyon-college/
Oklahoma Christian University,https://www.niche.com/colleges/oklahoma-christian-university/,443,https://www.niche.com/colleges/oklahoma-christian-university/,B+,https://www.niche.com/colleges/oklahoma-christian-university/
Texas Lutheran University,https://www.niche.com/colleges/texas-lutheran-university/,444,https://www.niche.com/colleges/texas-lutheran-university/,B+,https://www.niche.com/colleges/texas-lutheran-university/
West Chester University of Pennsylvania,https://www.niche.com/colleges/west-chester-university-of-pennsylvania/,445,https://www.niche.com/colleges/west-chester-university-of-pennsylvania/,B+,https://www.niche.com/colleges/west-chester-university-of-pennsylvania/
Portland State University,https://www.niche.com/colleges/portland-state-university/,446,https://www.niche.com/colleges/portland-state-university/,B+,https://www.niche.com/colleges/portland-state-university/
Texas A&M University - Commerce,https://www.niche.com/colleges/texas-a-and-m-university---commerce/,447,https://www.niche.com/colleges/texas-a-and-m-university---commerce/,B+,https://www.niche.com/colleges/texas-a-and-m-university---commerce/
University of Wisconsin - La Crosse,https://www.niche.com/colleges/university-of-wisconsin---la-crosse/,448,https://www.niche.com/colleges/university-of-wisconsin---la-crosse/,B+,https://www.niche.com/colleges/university-of-wisconsin---la-crosse/
